Username,Comment,Comment_Date,Likes,Comment_Length,Has_Typo,Slang_Presence,Sentiment,Comment_DayOfWeek,Comment_Month,Comment_Season,Words_per_Comment,Avg_Word_Length,Engagement_rate,Sentiment_Score
pgraham,I feel sad about the technical support.,2024-09-23,120,7,0,0,Sad,Monday,September,Rainy,7,4.714285714285714,17.142857142857142,-1.0
vincentcollins,Very satisfied with the customer service!,2023-10-09,298,6,0,1,Happy,Monday,October,Rainy,6,6.0,49.666666666666664,1.0
michaelgoodwin,I'm disappointed with the app usability.,2024-03-31,211,6,0,0,Sad,Sunday,March,Spring,6,5.833333333333333,35.166666666666664,-1.0
weavermaria,I feel sad about the website navigation.,2024-02-28,93,7,0,0,Sad,Wednesday,February,Winter,7,4.857142857142857,13.285714285714286,-1.0
kristybarnes,Overall pleased with the response time.,2023-10-04,296,6,0,0,Pleased,Wednesday,October,Rainy,6,5.666666666666667,49.333333333333336,
yvettewilliams,The customer care was satisfactory.,2025-03-07,391,5,0,0,Neutral,Friday,March,Spring,5,6.2,78.2,0.0
duncanabigail,I'm disappointed with the website navigation.,2023-05-25,28,6,0,0,Sad,Thursday,May,Summer,6,6.666666666666667,4.666666666666667,-1.0
clinton33,I am extremely happy with the response time.,2024-01-01,140,8,0,0,Happy,Monday,January,Winter,8,4.625,17.5,1.0
flamb,The technical support was satisfactory.,2024-09-19,199,5,0,0,Neutral,Thursday,September,Rainy,5,7.0,39.8,0.0
christy94,Average experience with the delivery experience.,2025-01-24,241,6,1,0,Neutral,Friday,January,Winter,6,7.166666666666667,40.166666666666664,0.0
ryanphilip,Not what I expected from app usability.,2024-09-10,288,7,0,0,Sad,Tuesday,September,Rainy,7,4.714285714285714,41.142857142857146,-1.0
salazarcatherine,Really angry with the billing issues.,2024-07-02,155,6,0,0,Angry,Tuesday,July,Summer,6,5.333333333333333,25.833333333333332,-2.0
randalljohnson,Overall pleased with the order tracking.,2024-11-22,274,6,0,0,Pleased,Friday,November,Fall,6,5.833333333333333,45.666666666666664,
maureen68,Regretful experience regarding delivery experience.,2024-06-26,160,5,0,0,Sad,Wednesday,June,Summer,5,9.4,32.0,-1.0
stevenspencer,I am extremely happy with the order tracking.,2023-06-06,288,8,0,0,Happy,Tuesday,June,Summer,8,4.75,36.0,1.0
john07,Very upsetting customer care experience.,2024-08-14,419,5,0,0,Sad,Wednesday,August,Rainy,5,7.2,83.8,-1.0
gbarton,Pretty good payment process experience.,2024-09-21,136,5,1,0,Pleased,Saturday,September,Rainy,5,7.0,27.2,
charlesdrake,I'm disappointed with the billing issues.,2023-09-07,236,6,0,0,Sad,Thursday,September,Rainy,6,6.0,39.333333333333336,-1.0
hpage,Pretty good customer service experience.,2023-06-09,142,5,0,0,Pleased,Friday,June,Summer,5,7.2,28.4,
gallaghernina,The product quality met my expectations.,2024-05-25,291,6,0,0,Pleased,Saturday,May,Summer,6,5.833333333333333,48.5,
robertsonjoseph,I am extremely happy with the order tracking.,2023-12-05,429,8,0,0,Happy,Tuesday,December,Winter,8,4.75,53.625,1.0
michaelcruz,Not what I expected from response time.,2024-09-18,154,7,0,0,Sad,Wednesday,September,Rainy,7,4.714285714285714,22.0,-1.0
kevin48,Wonderful experience regarding website navigation.,2024-09-02,244,5,0,0,Happy,Monday,September,Rainy,5,9.2,48.8,1.0
shepardgary,"The technical support was okay, nothing special.",2025-03-09,46,7,0,0,Neutral,Sunday,March,Spring,7,6.0,6.571428571428571,0.0
elizabethhuff,I'm quite pleased with the response time.,2024-07-18,112,7,0,0,Pleased,Thursday,July,Summer,7,5.0,16.0,
tara66,The pricing met my expectations.,2023-06-08,39,5,1,0,Pleased,Thursday,June,Summer,5,5.6,7.8,
holly60,Exceptional support team experience.,2023-06-12,83,4,0,0,Happy,Monday,June,Summer,4,8.25,20.75,1.0
troy59,Average experience with the order tracking.,2025-02-10,115,6,0,0,Neutral,Monday,February,Winter,6,6.333333333333333,19.166666666666668,0.0
gholland,I feel sad about the product availability.,2024-03-02,382,7,0,0,Sad,Saturday,March,Spring,7,5.142857142857143,54.57142857142857,-1.0
donalddavidson,Wonderful experience regarding payment process.,2024-01-14,136,5,0,0,Happy,Sunday,January,Winter,5,8.6,27.2,1.0
jeffreyboyd,Wonderful experience regarding delivery experience.,2023-06-15,145,5,0,0,Happy,Thursday,June,Summer,5,9.4,29.0,1.0
jrodriguez,Overall pleased with the pricing.,2023-10-02,253,5,0,0,Pleased,Monday,October,Rainy,5,5.8,50.6,
wendy11,I'm quite pleased with the support team.,2024-09-11,254,7,0,0,Pleased,Wednesday,September,Rainy,7,4.857142857142857,36.285714285714285,
deborahholder,Neither good nor bad about pricing.,2023-08-25,404,6,0,0,Neutral,Friday,August,Rainy,6,5.0,67.33333333333333,0.0
lawrencelarson,"The delivery experience was okay, nothing special.",2024-09-24,262,7,0,0,Neutral,Tuesday,September,Rainy,7,6.285714285714286,37.42857142857143,0.0
trevinojeffrey,Worst customer service ever.,2024-07-15,235,4,0,0,Angry,Monday,July,Summer,4,6.25,58.75,-2.0
stevengarcia,I feel sad about the product quality.,2024-09-07,38,7,0,0,Sad,Saturday,September,Rainy,7,4.428571428571429,5.428571428571429,-1.0
brownjulia,Pretty good pricing experience.,2024-09-05,95,4,0,0,Pleased,Thursday,September,Rainy,4,7.0,23.75,
rkim,I'm disappointed with the customer care.,2023-05-20,9,6,0,0,Sad,Saturday,May,Summer,6,5.833333333333333,1.5,-1.0
cynthiajohnson,"The website navigation was okay, nothing special.",2023-10-28,463,7,1,1,Neutral,Saturday,October,Rainy,7,6.142857142857143,66.14285714285714,0.0
alex62,Regretful experience regarding customer care.,2025-04-12,68,5,0,0,Sad,Saturday,April,Spring,5,8.2,13.6,-1.0
fcombs,Neither good nor bad about app usability.,2024-04-15,439,7,0,0,Neutral,Monday,April,Spring,7,5.0,62.714285714285715,0.0
sarah08,Not what I expected from delivery experience.,2024-01-19,147,7,0,0,Sad,Friday,January,Winter,7,5.571428571428571,21.0,-1.0
hlyons,The website navigation was satisfactory.,2024-10-18,187,5,1,0,Neutral,Friday,October,Rainy,5,7.2,37.4,0.0
roy41,Very satisfied with the product quality!,2024-07-24,404,6,0,0,Happy,Wednesday,July,Summer,6,5.833333333333333,67.33333333333333,1.0
christopherfranklin,I'm quite pleased with the payment process.,2023-07-29,347,7,0,0,Pleased,Saturday,July,Summer,7,5.285714285714286,49.57142857142857,
thayes,I'm quite pleased with the payment process.,2023-07-05,52,7,0,0,Pleased,Wednesday,July,Summer,7,5.285714285714286,7.428571428571429,
richarddeleon,Absolutely furious about the app usability!,2024-01-31,109,6,0,0,Angry,Wednesday,January,Winter,6,6.333333333333333,18.166666666666668,-2.0
nolanxavier,Absolutely furious about the pricing!,2023-05-09,241,5,0,0,Angry,Tuesday,May,Summer,5,6.6,48.2,-2.0
newmanjeremy,Overall pleased with the response time.,2023-12-31,421,6,0,0,Pleased,Sunday,December,Winter,6,5.666666666666667,70.16666666666667,
sharonhale,I am extremely happy with the order tracking.,2023-08-18,224,8,0,0,Happy,Friday,August,Rainy,8,4.75,28.0,1.0
annahill,Not what I expected from delivery experience.,2023-06-14,307,7,1,0,Sad,Wednesday,June,Summer,7,5.571428571428571,43.857142857142854,-1.0
martinezcrystal,I feel sad about the customer care.,2025-01-27,122,7,0,0,Sad,Monday,January,Winter,7,4.142857142857143,17.428571428571427,-1.0
bearddenise,Terrible response time handling.,2023-05-29,66,4,0,0,Angry,Monday,May,Summer,4,7.25,16.5,-2.0
christine71,A neutral feeling towards the technical support.,2023-09-18,142,7,1,0,Neutral,Monday,September,Rainy,7,6.0,20.285714285714285,0.0
williamscourtney,Regretful experience regarding app usability.,2024-04-08,403,5,0,0,Sad,Monday,April,Spring,5,8.2,80.6,-1.0
jeffrey67,Not what I expected from return policy.,2024-01-04,360,7,0,0,Sad,Thursday,January,Winter,7,4.714285714285714,51.42857142857143,-1.0
elliottmichael,Worst customer service ever.,2024-08-01,254,4,0,0,Angry,Thursday,August,Rainy,4,6.25,63.5,-2.0
brian23,Pretty good delivery experience experience.,2023-04-29,271,5,0,0,Pleased,Saturday,April,Spring,5,7.8,54.2,
anne47,Wonderful experience regarding customer service.,2023-12-14,371,5,0,0,Happy,Thursday,December,Winter,5,8.8,74.2,1.0
steven65,Regretful experience regarding website navigation.,2024-08-03,431,5,0,0,Sad,Saturday,August,Rainy,5,9.2,86.2,-1.0
katrina90,The pricing met my expectations.,2023-08-08,94,5,0,0,Pleased,Tuesday,August,Rainy,5,5.6,18.8,
garciacynthia,Neither good nor bad about technical support.,2024-05-19,486,7,0,0,Neutral,Sunday,May,Summer,7,5.571428571428571,69.42857142857143,0.0
shawbecky,Pretty good billing issues experience.,2024-06-13,227,5,0,0,Pleased,Thursday,June,Summer,5,6.8,45.4,
patricksimmons,Exceptional customer service experience.,2025-04-27,77,4,0,0,Happy,Sunday,April,Spring,4,9.25,19.25,1.0
ehoffman,Pretty good technical support experience.,2023-06-12,203,5,0,0,Pleased,Monday,June,Summer,5,7.4,40.6,
austin61,Average experience with the billing issues.,2025-03-20,191,6,0,0,Neutral,Thursday,March,Spring,6,6.333333333333333,31.833333333333332,0.0
martinezjean,Very satisfied with the order tracking!,2023-12-13,399,6,0,0,Happy,Wednesday,December,Winter,6,5.666666666666667,66.5,1.0
miguel54,"The product quality was okay, nothing special.",2025-03-06,137,7,0,0,Neutral,Thursday,March,Spring,7,5.714285714285714,19.571428571428573,0.0
wadeelizabeth,Overall pleased with the customer care.,2024-01-12,60,6,0,0,Pleased,Friday,January,Winter,6,5.666666666666667,10.0,
ksparks,The product quality met my expectations.,2024-07-22,52,6,0,0,Pleased,Monday,July,Summer,6,5.833333333333333,8.666666666666666,
ericlester,Worst website navigation ever.,2025-03-01,147,4,0,0,Angry,Saturday,March,Spring,4,6.75,36.75,-2.0
smithdeanna,I feel sad about the pricing.,2024-03-15,111,6,0,0,Sad,Friday,March,Spring,6,4.0,18.5,-1.0
andrewsmith,I'm quite pleased with the delivery experience.,2023-11-25,187,7,0,1,Pleased,Saturday,November,Fall,7,5.857142857142857,26.714285714285715,
kathleenruiz,Absolutely furious about the technical support!,2024-02-09,382,6,0,1,Angry,Friday,February,Winter,6,7.0,63.666666666666664,-2.0
jessica03,I am extremely happy with the pricing.,2024-03-16,335,7,0,0,Happy,Saturday,March,Spring,7,4.571428571428571,47.857142857142854,1.0
jose98,Not what I expected from customer service.,2024-11-04,53,7,0,0,Sad,Monday,November,Fall,7,5.142857142857143,7.571428571428571,-1.0
kathy69,The customer care met my expectations.,2025-02-06,344,6,0,0,Pleased,Thursday,February,Winter,6,5.5,57.333333333333336,
calderonlindsay,Pretty good customer care experience.,2023-05-20,204,5,0,0,Pleased,Saturday,May,Summer,5,6.6,40.8,
alex68,The return policy was satisfactory.,2023-04-30,435,5,1,0,Neutral,Sunday,April,Spring,5,6.2,87.0,0.0
caseymiller,Regretful experience regarding billing issues.,2024-07-31,242,5,0,0,Sad,Wednesday,July,Summer,5,8.4,48.4,-1.0
jordanholly,I'm disappointed with the technical support.,2024-11-25,32,6,0,0,Sad,Monday,November,Fall,6,6.5,5.333333333333333,-1.0
skelly,I am extremely happy with the pricing.,2024-01-17,141,7,0,0,Happy,Wednesday,January,Winter,7,4.571428571428571,20.142857142857142,1.0
monicatownsend,The technical support met my expectations.,2024-12-23,299,6,0,0,Pleased,Monday,December,Winter,6,6.166666666666667,49.833333333333336,
lindabrooks,Really angry with the order tracking.,2023-11-11,413,6,0,0,Angry,Saturday,November,Fall,6,5.333333333333333,68.83333333333333,-2.0
alvarezsharon,Wonderful experience regarding order tracking.,2024-03-27,298,5,1,0,Happy,Wednesday,March,Spring,5,8.4,59.6,1.0
fhurst,Pretty good product availability experience.,2024-11-16,235,5,0,0,Pleased,Saturday,November,Fall,5,8.0,47.0,
tcraig,Overall pleased with the billing issues.,2024-02-24,105,6,0,0,Pleased,Saturday,February,Winter,6,5.833333333333333,17.5,
marshjessica,Pretty good billing issues experience.,2024-08-21,351,5,0,0,Pleased,Wednesday,August,Rainy,5,6.8,70.2,
cmalone,Very satisfied with the response time!,2024-04-17,253,6,0,0,Happy,Wednesday,April,Spring,6,5.5,42.166666666666664,1.0
mayerstephanie,Loved the payment process!,2024-10-23,96,4,1,1,Happy,Wednesday,October,Rainy,4,5.75,24.0,1.0
progers,Exceptional technical support experience.,2024-10-25,471,4,0,0,Happy,Friday,October,Rainy,4,9.5,117.75,1.0
thomas47,A neutral feeling towards the return policy.,2024-11-14,183,7,0,0,Neutral,Thursday,November,Fall,7,5.428571428571429,26.142857142857142,0.0
jgarcia,Nice job on the order tracking!,2025-04-27,168,6,0,0,Pleased,Sunday,April,Spring,6,4.333333333333333,28.0,
veronicaochoa,Neither good nor bad about return policy.,2024-05-14,388,7,0,0,Neutral,Tuesday,May,Summer,7,5.0,55.42857142857143,0.0
xreynolds,Can't believe how bad the delivery experience was.,2023-04-29,99,8,0,0,Angry,Saturday,April,Spring,8,5.375,12.375,-2.0
webstersavannah,I'm disappointed with the website navigation.,2025-03-19,409,6,0,0,Sad,Wednesday,March,Spring,6,6.666666666666667,68.16666666666667,-1.0
tabithamason,Loved the payment process!,2023-09-25,12,4,0,0,Happy,Monday,September,Rainy,4,5.75,3.0,1.0
millerpaul,I'm disappointed with the delivery experience.,2023-05-13,10,6,0,0,Sad,Saturday,May,Summer,6,6.833333333333333,1.6666666666666667,-1.0
epowell,Wonderful experience regarding order tracking.,2024-10-01,428,5,0,0,Happy,Tuesday,October,Rainy,5,8.4,85.6,1.0
fpayne,The payment process met my expectations.,2025-01-22,312,6,0,0,Pleased,Wednesday,January,Winter,6,5.833333333333333,52.0,
ejones,Loved the order tracking!,2023-10-18,116,4,0,1,Happy,Wednesday,October,Rainy,4,5.5,29.0,1.0
idavis,I feel sad about the support team.,2024-06-15,447,7,0,0,Sad,Saturday,June,Summer,7,4.0,63.857142857142854,-1.0
steven92,"The pricing was okay, nothing special.",2024-05-03,266,6,0,0,Neutral,Friday,May,Summer,6,5.5,44.333333333333336,0.0
stephen53,Neither good nor bad about technical support.,2024-07-07,98,7,0,0,Neutral,Sunday,July,Summer,7,5.571428571428571,14.0,0.0
emmabutler,Exceptional support team experience.,2023-11-01,157,4,0,0,Happy,Wednesday,November,Fall,4,8.25,39.25,1.0
amyfranco,Pretty good website navigation experience.,2024-10-13,359,5,0,0,Pleased,Sunday,October,Rainy,5,7.6,71.8,
gsingh,I'm quite pleased with the support team.,2023-08-23,372,7,0,0,Pleased,Wednesday,August,Rainy,7,4.857142857142857,53.142857142857146,
richardsmith,Terrible order tracking handling.,2024-09-26,371,4,0,0,Angry,Thursday,September,Rainy,4,7.5,92.75,-2.0
markthompson,"The billing issues was okay, nothing special.",2025-03-26,95,7,0,0,Neutral,Wednesday,March,Spring,7,5.571428571428571,13.571428571428571,0.0
debbierogers,Nice job on the product quality!,2023-09-17,356,6,0,0,Pleased,Sunday,September,Rainy,6,4.5,59.333333333333336,
steven99,The billing issues was satisfactory.,2024-08-31,454,5,0,1,Neutral,Saturday,August,Rainy,5,6.4,90.8,0.0
bradysean,Absolutely furious about the customer care!,2023-07-14,464,6,0,0,Angry,Friday,July,Summer,6,6.333333333333333,77.33333333333333,-2.0
wallacekevin,Pretty good return policy experience.,2024-11-05,222,5,0,0,Pleased,Tuesday,November,Fall,5,6.6,44.4,
qherrera,Wonderful experience regarding customer service.,2023-08-09,156,5,0,0,Happy,Wednesday,August,Rainy,5,8.8,31.2,1.0
turnerjulie,Can't believe how bad the pricing was.,2023-11-30,79,7,0,0,Angry,Thursday,November,Fall,7,4.571428571428571,11.285714285714286,-2.0
sherrihorton,Really angry with the product availability.,2025-03-24,474,6,0,0,Angry,Monday,March,Spring,6,6.333333333333333,79.0,-2.0
christophercombs,Can't believe how bad the customer care was.,2024-12-10,386,8,0,1,Angry,Tuesday,December,Winter,8,4.625,48.25,-2.0
robert06,Regretful experience regarding return policy.,2024-08-15,120,5,0,0,Sad,Thursday,August,Rainy,5,8.2,24.0,-1.0
russellmcclain,Absolutely furious about the product availability!,2024-09-11,354,6,0,0,Angry,Wednesday,September,Rainy,6,7.5,59.0,-2.0
amandaharvey,Very upsetting return policy experience.,2024-01-17,290,5,0,0,Sad,Wednesday,January,Winter,5,7.2,58.0,-1.0
amberestrada,"The app usability was okay, nothing special.",2024-07-20,124,7,0,0,Neutral,Saturday,July,Summer,7,5.428571428571429,17.714285714285715,0.0
dawnbaker,Can't believe how bad the payment process was.,2024-10-29,86,8,0,0,Angry,Tuesday,October,Rainy,8,4.875,10.75,-2.0
mikesandoval,Terrible payment process handling.,2024-10-26,164,4,0,0,Angry,Saturday,October,Rainy,4,7.75,41.0,-2.0
bonnie65,A neutral feeling towards the product quality.,2024-12-07,196,7,0,0,Neutral,Saturday,December,Winter,7,5.714285714285714,28.0,0.0
wilsontracy,Pretty good website navigation experience.,2023-06-13,43,5,0,0,Pleased,Tuesday,June,Summer,5,7.6,8.6,
anthonybanks,Worst product availability ever.,2024-10-05,55,4,0,0,Angry,Saturday,October,Rainy,4,7.25,13.75,-2.0
katherine06,Neither good nor bad about website navigation.,2024-12-24,383,7,0,1,Neutral,Tuesday,December,Winter,7,5.714285714285714,54.714285714285715,0.0
shelly91,"The website navigation was okay, nothing special.",2024-02-25,451,7,0,1,Neutral,Sunday,February,Winter,7,6.142857142857143,64.42857142857143,0.0
smithjill,I am extremely happy with the product quality.,2024-02-18,33,8,0,0,Happy,Sunday,February,Winter,8,4.875,4.125,1.0
griffinanthony,Nice job on the customer service!,2023-11-15,5,6,0,0,Pleased,Wednesday,November,Fall,6,4.666666666666667,0.8333333333333334,
lvance,Regretful experience regarding delivery experience.,2025-03-12,5,5,0,0,Sad,Wednesday,March,Spring,5,9.4,1.0,-1.0
housechristina,The customer care was satisfactory.,2023-12-29,75,5,1,0,Neutral,Friday,December,Winter,5,6.2,15.0,0.0
dchristensen,Wonderful experience regarding return policy.,2024-06-11,420,5,1,0,Happy,Tuesday,June,Summer,5,8.2,84.0,1.0
crystal40,Exceptional response time experience.,2024-05-16,326,4,1,0,Happy,Thursday,May,Summer,4,8.5,81.5,1.0
stephencarr,Very upsetting billing issues experience.,2024-10-30,471,5,0,0,Sad,Wednesday,October,Rainy,5,7.4,94.2,-1.0
scottedward,Terrible technical support handling.,2025-03-18,468,4,0,0,Angry,Tuesday,March,Spring,4,8.25,117.0,-2.0
nataliemiller,I'm quite pleased with the website navigation.,2024-03-09,322,7,0,0,Pleased,Saturday,March,Spring,7,5.714285714285714,46.0,
adam89,Can't believe how bad the order tracking was.,2023-08-27,338,8,0,0,Angry,Sunday,August,Rainy,8,4.75,42.25,-2.0
jamiehenderson,I'm quite pleased with the product availability.,2023-09-21,345,7,0,0,Pleased,Thursday,September,Rainy,7,6.0,49.285714285714285,
matthew73,Exceptional return policy experience.,2023-10-11,92,4,0,0,Happy,Wednesday,October,Rainy,4,8.5,23.0,1.0
rebeccarichards,Regretful experience regarding payment process.,2024-02-07,19,5,0,0,Sad,Wednesday,February,Winter,5,8.6,3.8,-1.0
timothysmith,Exceptional customer service experience.,2024-02-13,58,4,0,0,Happy,Tuesday,February,Winter,4,9.25,14.5,1.0
markssteven,Neither good nor bad about return policy.,2024-09-10,473,7,0,0,Neutral,Tuesday,September,Rainy,7,5.0,67.57142857142857,0.0
thompsonjohn,Wonderful experience regarding pricing.,2023-10-22,112,4,0,0,Happy,Sunday,October,Rainy,4,9.0,28.0,1.0
