Username,Comment,Comment_Date,Likes,Comment_Length,Has_Typo,Slang_Presence,Sentiment,Comment_DayOfWeek,Comment_Month,Comment_Season,Words_per_Comment,Avg_Word_Length,Engagement_rate,Sentiment_Score,Sentiment_Score_Noisy
sharonhale,I am extreme lyhappy w/ the order tracking.,2023-08-18,224,8,0,0,Happy,Friday,August,Rainy,8,4.75,28.0,1.0,1.0
annahill,Not wha tI expected from delivrey experience.,2023-06-14,307,7,1,0,Sad,Wednesday,June,Summer,7,5.571428571428571,43.85714285714285,-1.0,-1.0
martinezcrystal,I feel sad abou tthe customer care.,2025-01-27,122,7,0,0,Sad,Monday,January,Winter,7,4.142857142857143,17.428571428571427,-1.0,-1.0
bearddenise,Terrible response timeh andling.,2023-05-29,66,4,0,0,Angry,Monday,May,Summer,4,7.25,16.5,-2.0,-2.0
christine71,A neutral feeling towards the technica lsuppotr.,2023-09-18,142,7,1,0,Neutral,Monday,September,Rainy,7,6.0,20.285714285714285,0.0,0.0
williamscourtney,Regretful expreience regadring app usability.,2024-04-08,403,5,0,0,Sad,Monday,April,Spring,5,8.2,80.6,-1.0,-1.0
jeffrey67,Not what I expetced from return policy.,2024-01-04,360,7,0,0,Sad,Thursday,January,Winter,7,4.714285714285714,51.42857142857143,-1.0,-1.0
elliottmichael,Worst customer sevrice ever.,2024-08-01,254,4,0,0,Angry,Thursday,August,Rainy,4,6.25,63.5,-2.0,-2.0
brian23,Pretty good deliveyre xperience experience.,2023-04-29,271,5,0,0,Pleased,Saturday,April,Spring,5,7.8,54.2,,
anne47,Wonderful experience regradin gcustomer service.,2023-12-14,371,5,0,0,Happy,Thursday,December,Winter,5,8.8,74.2,1.0,1.0
steven65,Regretful experience regarding webiste naivgation.,2024-08-03,431,5,0,0,Sad,Saturday,August,Rainy,5,9.2,86.2,-1.0,-1.0
katrina90,The pricingm et my expectations.,2023-08-08,94,5,0,0,Pleased,Tuesday,August,Rainy,5,5.6,18.8,,
garciacynthia,Neither good norb a dabout technical support.,2024-05-19,486,7,0,0,Neutral,Sunday,May,Summer,7,5.571428571428571,69.42857142857143,0.0,2.0
shawbecky,Pretty good billing isseus experience.,2024-06-13,227,5,0,0,Pleased,Thursday,June,Summer,5,6.8,45.4,,
patricksimmons,Exceptional customer service exrpeience.,2025-04-27,77,4,0,0,Happy,Sunday,April,Spring,4,9.25,19.25,1.0,-1.0
ehoffman,Prettyg ood technical supporte xperience.,2023-06-12,203,5,0,0,Pleased,Monday,June,Summer,5,7.4,40.6,,
austin61,Average experience wtih the billing issues.,2025-03-20,191,6,0,0,Neutral,Thursday,March,Spring,6,6.333333333333333,31.83333333333333,0.0,0.0
martinezjean,Very satisfie dwith the order tracking!,2023-12-13,399,6,0,0,Happy,Wednesday,December,Winter,6,5.666666666666667,66.5,1.0,1.0
miguel54,"The product quality awso kay, nothing special.",2025-03-06,137,7,0,0,Neutral,Thursday,March,Spring,7,5.714285714285714,19.571428571428573,0.0,0.0
wadeelizabeth,Overall pleased with the csutomer care.,2024-01-12,60,6,0,0,Pleased,Friday,January,Winter,6,5.666666666666667,10.0,,
ksparks,Th eproduct quality met my expectatinos.,2024-07-22,52,6,0,0,Pleased,Monday,July,Summer,6,5.833333333333333,8.666666666666666,,
ericlester,Worst website navigation evre.,2025-03-01,147,4,0,0,Angry,Saturday,March,Spring,4,6.75,36.75,-2.0,-2.0
smithdeanna,I feel asd about the pricing.,2024-03-15,111,6,0,0,Sad,Friday,March,Spring,6,4.0,18.5,-1.0,-1.0
andrewsmith,Im' quitep leased with the delivery experience.,2023-11-25,187,7,0,1,Pleased,Saturday,November,Fall,7,5.857142857142857,26.714285714285715,,
kathleenruiz,Absolutely furiosu about the techniacl support!,2024-02-09,382,6,0,1,Angry,Friday,February,Winter,6,7.0,63.66666666666666,-2.0,2.0
jessica03,I am extremely happy w/ hte pricing.,2024-03-16,335,7,0,0,Happy,Saturday,March,Spring,7,4.571428571428571,47.85714285714285,1.0,1.0
jose98,Not what Iexpecte dfrom customer service.,2024-11-04,53,7,0,0,Sad,Monday,November,Fall,7,5.142857142857143,7.571428571428571,-1.0,-1.0
kathy69,The customerc r met my expectations.,2025-02-06,344,6,0,0,Pleased,Thursday,February,Winter,6,5.5,57.333333333333336,,
calderonlindsay,Pretty good customer acre experience.,2023-05-20,204,5,0,0,Pleased,Saturday,May,Summer,5,6.6,40.8,,
alex68,The return polciy was satisfactory.,2023-04-30,435,5,1,0,Neutral,Sunday,April,Spring,5,6.2,87.0,0.0,0.0
caseymiller,Regretful experience regrading billign issues.,2024-07-31,242,5,0,0,Sad,Wednesday,July,Summer,5,8.4,48.4,-1.0,-1.0
jordanholly,I'm disappointe dwith the techncial support.,2024-11-25,32,6,0,0,Sad,Monday,November,Fall,6,6.5,5.333333333333333,-1.0,-1.0
skelly,I am extremely happy with the pricign.,2024-01-17,141,7,0,0,Happy,Wednesday,January,Winter,7,4.571428571428571,20.142857142857142,1.0,1.0
monicatownsend,The technical supportm et my expectations.,2024-12-23,299,6,0,0,Pleased,Monday,December,Winter,6,6.166666666666667,49.833333333333336,,
lindabrooks,Really angry w/ the order trakcing.,2023-11-11,413,6,0,0,Angry,Saturday,November,Fall,6,5.333333333333333,68.83333333333333,-2.0,-2.0
alvarezsharon,Wonderful experience regarding roder tracikng.,2024-03-27,298,5,1,0,Happy,Wednesday,March,Spring,5,8.4,59.6,1.0,1.0
fhurst,Pretty goo dproduct availabiltiy experience.,2024-11-16,235,5,0,0,Pleased,Saturday,November,Fall,5,8.0,47.0,,
tcraig,Overall plaesed with teh billing issues.,2024-02-24,105,6,0,0,Pleased,Saturday,February,Winter,6,5.833333333333333,17.5,,
marshjessica,Pretty good billing issues experience.,2024-08-21,351,5,0,0,Pleased,Wednesday,August,Rainy,5,6.8,70.2,,
cmalone,Very satisfied with the response tmie!,2024-04-17,253,6,0,0,Happy,Wednesday,April,Spring,6,5.5,42.16666666666666,1.0,1.0
mayerstephanie,Loved the paymetn process!,2024-10-23,96,4,1,1,Happy,Wednesday,October,Rainy,4,5.75,24.0,1.0,1.0
progers,Exceptionalt echnical support expeirence.,2024-10-25,471,4,0,0,Happy,Friday,October,Rainy,4,9.5,117.75,1.0,1.0
thomas47,A nuetral feeling towards the return poliyc.,2024-11-14,183,7,0,0,Neutral,Thursday,November,Fall,7,5.428571428571429,26.142857142857142,0.0,0.0
jgarcia,Nice job on the roder tracking!,2025-04-27,168,6,0,0,Pleased,Sunday,April,Spring,6,4.333333333333333,28.0,,
veronicaochoa,Netiehr good nor bad about return policy.,2024-05-14,388,7,0,0,Neutral,Tuesday,May,Summer,7,5.0,55.42857142857143,0.0,0.0
xreynolds,Cant' believe how bad the delivery experiecne was.,2023-04-29,99,8,0,0,Angry,Saturday,April,Spring,8,5.375,12.375,-2.0,-2.0
webstersavannah,'Im disappointed with the ewbsite navigation.,2025-03-19,409,6,0,0,Sad,Wednesday,March,Spring,6,6.666666666666667,68.16666666666667,-1.0,-1.0
tabithamason,Love dthe payment process!,2023-09-25,12,4,0,0,Happy,Monday,September,Rainy,4,5.75,3.0,1.0,1.0
millerpaul,I'm disappointde with the delivery expereince.,2023-05-13,10,6,0,0,Sad,Saturday,May,Summer,6,6.833333333333333,1.6666666666666667,-1.0,-1.0
epowell,Wondrefule xperience regarding order tracking.,2024-10-01,428,5,0,0,Happy,Tuesday,October,Rainy,5,8.4,85.6,1.0,1.0
fpayne,hTe payment porcess met my expectations.,2025-01-22,312,6,0,0,Pleased,Wednesday,January,Winter,6,5.833333333333333,52.0,,
ejones,Loved the order rtacking!,2023-10-18,116,4,0,1,Happy,Wednesday,October,Rainy,4,5.5,29.0,1.0,1.0
idavis,I feel sad about the support etam.,2024-06-15,447,7,0,0,Sad,Saturday,June,Summer,7,4.0,63.85714285714285,-1.0,-1.0
steven92,"The pricing was okay, ntohing special.",2024-05-03,266,6,0,0,Neutral,Friday,May,Summer,6,5.5,44.333333333333336,0.0,0.0
stephen53,Neihter good nor bad about technical support.,2024-07-07,98,7,0,0,Neutral,Sunday,July,Summer,7,5.571428571428571,14.0,0.0,0.0
emmabutler,Exceptional support team expereince.,2023-11-01,157,4,0,0,Happy,Wednesday,November,Fall,4,8.25,39.25,1.0,1.0
amyfranco,Pertty good website navigation xeperience.,2024-10-13,359,5,0,0,Pleased,Sunday,October,Rainy,5,7.6,71.8,,
gsingh,'Im quite pleased w/ the supportt eam.,2023-08-23,372,7,0,0,Pleased,Wednesday,August,Rainy,7,4.857142857142857,53.142857142857146,,
richardsmith,Terrible order tracking hadnling.,2024-09-26,371,4,0,0,Angry,Thursday,September,Rainy,4,7.5,92.75,-2.0,-2.0
markthompson,"heT billing issues was okay, nothing special.",2025-03-26,95,7,0,0,Neutral,Wednesday,March,Spring,7,5.571428571428571,13.571428571428571,0.0,0.0
debbierogers,Nice job on the rpoduct quality!,2023-09-17,356,6,0,0,Pleased,Sunday,September,Rainy,6,4.5,59.333333333333336,,
steven99,The billing issue swas satisfactory.,2024-08-31,454,5,0,1,Neutral,Saturday,August,Rainy,5,6.4,90.8,0.0,0.0
bradysean,Absolutely furiousa bout the custoemr care!,2023-07-14,464,6,0,0,Angry,Friday,July,Summer,6,6.333333333333333,77.33333333333333,-2.0,-2.0
wallacekevin,Pertty good return policy experience.,2024-11-05,222,5,0,0,Pleased,Tuesday,November,Fall,5,6.6,44.4,,
qherrera,Wonderful experience regarding csutomer servcie.,2023-08-09,156,5,0,0,Happy,Wednesday,August,Rainy,5,8.8,31.2,1.0,1.0
turnerjulie,Can't believe how bad the pircing was.,2023-11-30,79,7,0,0,Angry,Thursday,November,Fall,7,4.571428571428571,11.285714285714286,-2.0,-2.0
sherrihorton,Reallya ngr ywith the product availability.,2025-03-24,474,6,0,0,Angry,Monday,March,Spring,6,6.333333333333333,79.0,-2.0,-2.0
christophercombs,Can't eblieve how bad the custome rcare was.,2024-12-10,386,8,0,1,Angry,Tuesday,December,Winter,8,4.625,48.25,-2.0,-2.0
robert06,Regretfule xpereince regarding return policy.,2024-08-15,120,5,0,0,Sad,Thursday,August,Rainy,5,8.2,24.0,-1.0,-1.0
russellmcclain,Absolutely fruious about the product avialability!,2024-09-11,354,6,0,0,Angry,Wednesday,September,Rainy,6,7.5,59.0,-2.0,-2.0
amandaharvey,Very upsetting rteurn policy expeirence.,2024-01-17,290,5,0,0,Sad,Wednesday,January,Winter,5,7.2,58.0,-1.0,-1.0
amberestrada,"The app usabilityw as koay, nothing special.",2024-07-20,124,7,0,0,Neutral,Saturday,July,Summer,7,5.428571428571429,17.714285714285715,0.0,0.0
dawnbaker,Can'tb elieve how bad thep ayment process was.,2024-10-29,86,8,0,0,Angry,Tuesday,October,Rainy,8,4.875,10.75,-2.0,-2.0
mikesandoval,Terrible payment proces shandling.,2024-10-26,164,4,0,0,Angry,Saturday,October,Rainy,4,7.75,41.0,-2.0,-2.0
bonnie65,A neutral feeling towardst hep roduct quality.,2024-12-07,196,7,0,0,Neutral,Saturday,December,Winter,7,5.714285714285714,28.0,0.0,0.0
wilsontracy,Pretty good webiste navigation expereince.,2023-06-13,43,5,0,0,Pleased,Tuesday,June,Summer,5,7.6,8.6,,
anthonybanks,Worst product availabiilty ever.,2024-10-05,55,4,0,0,Angry,Saturday,October,Rainy,4,7.25,13.75,-2.0,-2.0
katherine06,Neither good nro ba dabout website navigation.,2024-12-24,383,7,0,1,Neutral,Tuesday,December,Winter,7,5.714285714285714,54.71428571428572,0.0,0.0
shelly91,"The wbesite navigation was okay, nothing spceial.",2024-02-25,451,7,0,1,Neutral,Sunday,February,Winter,7,6.142857142857143,64.42857142857143,0.0,0.0
smithjill,I am extremely happy with the product quality.,2024-02-18,33,8,0,0,Happy,Sunday,February,Winter,8,4.875,4.125,1.0,1.0
griffinanthony,Niec job on the customer service!,2023-11-15,5,6,0,0,Pleased,Wednesday,November,Fall,6,4.666666666666667,0.8333333333333334,,
lvance,Regreftul experience regadring delivery experience.,2025-03-12,5,5,0,0,Sad,Wednesday,March,Spring,5,9.4,1.0,-1.0,0.0
housechristina,The customer care was saitsfactory.,2023-12-29,75,5,1,0,Neutral,Friday,December,Winter,5,6.2,15.0,0.0,0.0
dchristensen,Wonderful experience regrading retunr policy.,2024-06-11,420,5,1,0,Happy,Tuesday,June,Summer,5,8.2,84.0,1.0,1.0
crystal40,Exceptional response time expeirence.,2024-05-16,326,4,1,0,Happy,Thursday,May,Summer,4,8.5,81.5,1.0,1.0
stephencarr,eVr yupsetting billing issues experience.,2024-10-30,471,5,0,0,Sad,Wednesday,October,Rainy,5,7.4,94.2,-1.0,-1.0
scottedward,Terrible tcehnical support handling.,2025-03-18,468,4,0,0,Angry,Tuesday,March,Spring,4,8.25,117.0,-2.0,-2.0
nataliemiller,I'm qiute pleased with the webstie navigation.,2024-03-09,322,7,0,0,Pleased,Saturday,March,Spring,7,5.714285714285714,46.0,,
adam89,Can't believe how bad the odrer tracking aws.,2023-08-27,338,8,0,0,Angry,Sunday,August,Rainy,8,4.75,42.25,-2.0,-2.0
jamiehenderson,I'm quite pleased wit hthe product aavilability.,2023-09-21,345,7,0,0,Pleased,Thursday,September,Rainy,7,6.0,49.285714285714285,,
matthew73,Exceptoinal return policy experience.,2023-10-11,92,4,0,0,Happy,Wednesday,October,Rainy,4,8.5,23.0,1.0,1.0
rebeccarichards,Rergetful experience regarding pamyent process.,2024-02-07,19,5,0,0,Sad,Wednesday,February,Winter,5,8.6,3.8,-1.0,-1.0
timothysmith,Exceptional ctusomer service experience.,2024-02-13,58,4,0,0,Happy,Tuesday,February,Winter,4,9.25,14.5,1.0,1.0
markssteven,Neither good nor bad about retrun poilcy.,2024-09-10,473,7,0,0,Neutral,Tuesday,September,Rainy,7,5.0,67.57142857142857,0.0,0.0
thompsonjohn,Wonderful experiecne regarding pricing.,2023-10-22,112,4,0,0,Happy,Sunday,October,Rainy,4,9.0,28.0,1.0,1.0
zterry,Th etechnical support was satisfactory.,2023-12-07,193,5,1,0,Neutral,Thursday,December,Winter,5,7.0,38.6,0.0,0.0
dgarcia,Overlal pleased with the return policy.,2024-05-01,2,6,1,0,Pleased,Wednesday,May,Summer,6,5.666666666666667,0.3333333333333333,,
jmartin,I feel sad about the rpicing.,2023-10-15,60,6,0,0,Sad,Sunday,October,Rainy,6,4.0,10.0,-1.0,-1.0
htucker,I feel sad about hte payment process.,2024-05-02,248,7,0,0,Sad,Thursday,May,Summer,7,4.428571428571429,35.42857142857143,-1.0,-1.0
uhenderson,The pricing met my expectatinos.,2024-05-18,485,5,0,0,Pleased,Saturday,May,Summer,5,5.6,97.0,,
iruiz,Niec job on the customer service!,2025-04-10,462,6,0,0,Pleased,Thursday,April,Spring,6,4.666666666666667,77.0,,
casey47,Neither goo dnor bada bout product quality.,2023-08-18,436,7,0,1,Neutral,Friday,August,Rainy,7,5.285714285714286,62.285714285714285,0.0,0.0
ipowell,Rgeretful expreience regarding payment process.,2025-02-19,3,5,0,0,Sad,Wednesday,February,Winter,5,8.6,0.6,-1.0,-2.0
christine23,The retur npolicy was satisfactory.,2024-09-05,168,5,0,0,Neutral,Thursday,September,Rainy,5,6.2,33.6,0.0,0.0
lharris,Very satisfied w/ the csutomer care!,2024-03-23,60,6,0,0,Happy,Saturday,March,Spring,6,5.5,10.0,1.0,1.0
qyoung,Overlal pleased wit hthe payment process.,2023-12-12,104,6,0,0,Pleased,Tuesday,December,Winter,6,6.0,17.333333333333332,,
kristawelch,I'm disappionted with the delivery epxerience.,2024-11-29,455,6,0,0,Sad,Friday,November,Fall,6,6.833333333333333,75.83333333333333,-1.0,-1.0
jacobwood,Terrible techniacl support handling.,2023-07-13,133,4,0,0,Angry,Thursday,July,Summer,4,8.25,33.25,-2.0,-2.0
ashleygardner,"The product quality was koay, nothin gspecial.",2024-01-05,322,7,0,0,Neutral,Friday,January,Winter,7,5.714285714285714,46.0,0.0,0.0
claudiahess,I'm quite pleased w/ the technicla suppor.t,2024-07-03,358,7,0,1,Pleased,Wednesday,July,Summer,7,5.571428571428571,51.142857142857146,,
cromero,Very upsetting websit envaigation experience.,2025-03-28,438,5,0,0,Sad,Friday,March,Spring,5,8.2,87.6,-1.0,-1.0
zjohnston,"The product availability was okay, nothing speclia.",2025-01-09,188,7,0,0,Neutral,Thursday,January,Winter,7,6.428571428571429,26.857142857142858,0.0,0.0
yaguilar,Wondefru lexperience regarding support team.,2025-01-24,239,5,0,0,Happy,Friday,January,Winter,5,8.0,47.8,1.0,1.0
christophercalderon,Really angry with the edlivery epxerience.,2023-05-12,389,6,0,0,Angry,Friday,May,Summer,6,6.166666666666667,64.83333333333333,-2.0,-2.0
kcook,Notw hta I expected from delivery experience.,2023-12-21,120,7,0,0,Sad,Thursday,December,Winter,7,5.571428571428571,17.142857142857142,-1.0,-1.0
alanhunter,Overall pls dwith the pamyent process.,2023-07-10,483,6,0,0,Pleased,Monday,July,Summer,6,6.0,80.5,,
hectorliu,Nice job on the response tmie!,2024-07-19,312,6,0,0,Pleased,Friday,July,Summer,6,4.166666666666667,52.0,,
jdennis,Avergae experience wiht the support team.,2024-08-03,407,6,0,0,Neutral,Saturday,August,Rainy,6,6.0,67.83333333333333,0.0,0.0
john32,Absolutely furious about the delivery xpeerience!,2024-09-13,485,6,0,0,Angry,Friday,September,Rainy,6,7.333333333333333,80.83333333333333,-2.0,-2.0
johnny43,"The product availability aws okay, notihng special.",2023-04-30,228,7,1,1,Neutral,Sunday,April,Spring,7,6.428571428571429,32.57142857142857,0.0,0.0
reedjoseph,Aevrage experience wtih the support team.,2024-05-25,310,6,1,0,Neutral,Saturday,May,Summer,6,6.0,51.66666666666666,0.0,0.0
bbaker,I'm quite pleasedw ith the billing issue.s,2025-03-06,353,7,0,0,Pleased,Thursday,March,Spring,7,5.142857142857143,50.42857142857143,,
hgray,Pretty good support team expreience.,2023-07-27,229,5,0,0,Pleased,Thursday,July,Summer,5,6.4,45.8,,
deanna92,Overall please dwith the paymen tprocess.,2023-04-30,247,6,0,0,Pleased,Sunday,April,Spring,6,6.0,41.16666666666666,,
inorris,Very satisfied with th esupport team!,2023-05-11,195,6,0,0,Happy,Thursday,May,Summer,6,5.333333333333333,32.5,1.0,1.0
kimberlyhill,Terrible app usabliity handling.,2024-10-11,52,4,0,0,Angry,Friday,October,Rainy,4,7.25,13.0,-2.0,-2.0
vcarter,Worst customre service ever.,2024-05-27,259,4,0,0,Angry,Monday,May,Summer,4,6.25,64.75,-2.0,-2.0
rjones,"The custome rcare was okay,n othing special.",2025-02-07,341,7,1,0,Neutral,Friday,February,Winter,7,5.428571428571429,48.71428571428572,0.0,0.0
lawrencecody,Really angry w/ the wesbite navigatoin.,2025-02-14,471,6,0,0,Angry,Friday,February,Winter,6,6.0,78.5,-2.0,-2.0
hcarson,Terrilbe product quality handling.,2023-09-23,91,4,0,0,Angry,Saturday,September,Rainy,4,7.75,22.75,-2.0,-2.0
yburke,Very satisfied wit hthe support team!,2023-12-25,436,6,1,0,Happy,Monday,December,Winter,6,5.333333333333333,72.66666666666667,1.0,0.0
dmartinez,I ame xtremely ahppy with the product quality.,2023-06-06,88,8,0,0,Happy,Tuesday,June,Summer,8,4.875,11.0,1.0,1.0
paul84,Prett ygood payment process experience.,2024-12-14,91,5,0,0,Pleased,Saturday,December,Winter,5,7.0,18.2,,
conniefrench,Exceptional retur npolicy experience.,2025-01-04,49,4,0,0,Happy,Saturday,January,Winter,4,8.5,12.25,1.0,1.0
ecook,I'm quitep leased with teh billing issues.,2025-02-04,34,7,0,0,Pleased,Tuesday,February,Winter,7,5.142857142857143,4.857142857142857,,
charlesthompson,Very satifsied with the billing issues!,2024-07-31,455,6,0,0,Happy,Wednesday,July,Summer,6,5.666666666666667,75.83333333333333,1.0,2.0
spencermorgan,Regretful experiencer egrading payment process.,2025-01-08,42,5,0,1,Sad,Wednesday,January,Winter,5,8.6,8.4,-1.0,-1.0
glasspamela,Reallya ngry with the porduct availability.,2024-04-04,365,6,0,0,Angry,Thursday,April,Spring,6,6.333333333333333,60.833333333333336,-2.0,-2.0
melinda82,Th epricing met my expectations.,2024-10-24,351,5,0,0,Pleased,Thursday,October,Rainy,5,5.6,70.2,,
wwebb,vOerall pleased wit hthe product availability.,2025-01-05,120,6,0,0,Pleased,Sunday,January,Winter,6,6.833333333333333,20.0,,
tiffanytran,Really angry with the porduc tavailability.,2024-04-19,402,6,0,0,Angry,Friday,April,Spring,6,6.333333333333333,67.0,-2.0,-2.0
dlindsey,Pretty good retur npolicy experience.,2023-08-16,159,5,0,0,Pleased,Wednesday,August,Rainy,5,6.6,31.8,,
maynardmatthew,I am etxermely happy with the app usability.,2023-05-15,400,8,0,0,Happy,Monday,May,Summer,8,4.625,50.0,1.0,1.0
stephaniebarnett,I'm qiute pelased w/ the billing issues.,2023-08-05,335,7,1,0,Pleased,Saturday,August,Rainy,7,5.142857142857143,47.85714285714285,,
jesse31,Very satisfied w/ the tecnihcal support!,2024-12-20,158,6,0,0,Happy,Friday,December,Winter,6,6.166666666666667,26.33333333333333,1.0,1.0
millerjoshua,Overall pleased w/ the customer service.,2024-12-13,406,6,1,0,Pleased,Friday,December,Winter,6,6.166666666666667,67.66666666666667,,
coxrebecca,A neutral feeling towards hte deilvery experience.,2024-05-05,317,7,0,0,Neutral,Sunday,May,Summer,7,6.285714285714286,45.285714285714285,0.0,0.0
diana75,Asboluetly furious about the billing issues!,2023-10-29,449,6,0,0,Angry,Sunday,October,Rainy,6,6.5,74.83333333333333,-2.0,-2.0
marylang,Loevd the billing issues!,2023-08-14,258,4,0,0,Happy,Monday,August,Rainy,4,5.5,64.5,1.0,1.0
jamesjohnson,Absolutely furious abotu the returnp olicy!,2024-06-15,379,6,0,0,Angry,Saturday,June,Summer,6,6.333333333333333,63.16666666666666,-2.0,-2.0
monique41,Very pusetting response time experienc.e,2024-08-28,343,5,0,0,Sad,Wednesday,August,Rainy,5,7.2,68.6,-1.0,-1.0
ostevens,Exceptional payment rpocess experience.,2025-01-08,213,4,1,0,Happy,Wednesday,January,Winter,4,9.0,53.25,1.0,1.0
